,Make,Type,Year,Origin,Color,Options,Engine_Size,Fuel_Type,Gear_Type,Condition,Mileage,Region,Price,Negotiable
1640,Jeep,Grand Cherokee,2020,Saudi,Blue,0,3.6,0,0,Used,52000.0,Khobar,162000.0,False
1641,Lexus,LS,2003,Other,Bronze,0,1.5674798161793047,0,0,Used,1869.0,Riyadh,22000.0,False
1642,Mazda,6,2018,Saudi,Brown,2,2.5,0,0,Used,198.0,Jeddah,55000.0,False
1644,Toyota,Yaris,2016,Saudi,Blue,1,1.5674798161793047,0,0,Used,130000.0,Al-Jouf,30000.0,False
1645,Lexus,IS,2016,Gulf Arabic,Grey,0,1.5674798161793047,0,0,Used,166.0,Al-Ahsa,90000.0,False
1646,Toyota,Innova,2015,Gulf Arabic,White,2,2.7,0,0,Used,749000.0,Riyadh,46000.0,False
1647,Mercedes,C,2020,Other,White,0,1.5674798161793047,0,0,Used,24000.0,Riyadh,267000.0,False
1648,Chevrolet,Cruze,2014,Saudi,Grey,1,1.5674798161793047,0,0,Used,135020.0,Riyadh,24000.0,False
1649,Porsche,Cayenne,2017,Gulf Arabic,Black,0,3.0,0,0,Used,93000.0,Dammam,210000.0,False
1650,Chevrolet,Malibu,2017,Saudi,White,1,2.5,0,0,Used,175000.0,Dammam,49000.0,False
1651,Renault,Symbol,2020,Saudi,White,2,1.6,0,0,Used,27000.0,Jeddah,25000.0,False
1652,Lexus,LX,2017,Gulf Arabic,Bronze,0,5.7,0,0,Used,68000.0,Dammam,342000.0,False
1654,Land Rover,Range Rover,2015,Saudi,White,1,3.0,0,0,Used,125000.0,Riyadh,165000.0,False
1655,BMW,The 7,2008,Saudi,Black,1,1.5674798161793047,0,0,Used,176000.0,Al-Medina,26000.0,False
1656,Hyundai,Sonata,2018,Saudi,Grey,1,2.4,0,0,Used,66000.0,Riyadh,1670.0,False
1657,Toyota,Camry,2004,Saudi,Golden,0,3.5,0,0,Used,322000.0,Riyadh,23000.0,False
1659,Toyota,Avanza,2015,Saudi,White,2,2.4,0,0,Used,233000.0,Riyadh,28000.0,False
1660,GMC,Sierra,2014,Saudi,White,0,6.2,0,0,Used,118000.0,Riyadh,100000.0,False
1661,Nissan,Sunny,2018,Saudi,Grey,2,1.5,0,0,Used,69000.0,Riyadh,28000.0,False
1662,HAVAL,H2,2021,Saudi,Brown,0,1.5,0,0,Used,2800.0,Jeddah,57000.0,False
1664,Nissan,Maxima,2017,Saudi,Red,2,3.5,0,0,Used,158543.0,Riyadh,61500.0,False
1665,Hyundai,Sonata,2019,Saudi,Black,2,2.4,0,0,Used,127974.0,Riyadh,61500.0,False
1666,Hyundai,Tucson,2018,Saudi,Blue,2,2.0,0,0,Used,143479.0,Riyadh,61500.0,False
1667,Toyota,Camry,2017,Saudi,Silver,2,2.5,0,0,Used,101732.0,Riyadh,61500.0,False
1668,Toyota,Toyota 86,2013,Saudi,Yellow,0,1.5674798161793047,0,0,Used,56000.0,Dammam,50000.0,False
1669,Chevrolet,Tahoe,2016,Saudi,White,2,5.3,0,0,Used,139000.0,Riyadh,110000.0,False
1670,Kia,Rio,2019,Saudi,Silver,2,1.4,0,0,Used,55000.0,Makkah,36000.0,False
1671,Lexus,LS,2010,Other,White,1,1.8,0,0,Used,120000.0,Taef,77000.0,False
1672,Lexus,LS,2012,Saudi,Grey,0,1.8,0,0,Used,150000.0,Taef,95000.0,False
1673,Mercedes,S,2015,Gulf Arabic,White,0,1.8,0,0,Used,113.0,Taef,240000.0,False
1674,Chrysler,C300,2005,Saudi,Black,0,5.7,0,0,Used,300000.0,Jeddah,20000.0,False
1675,Chevrolet,Silverado,2014,Saudi,Red,1,1.5674798161793047,0,0,Used,213000.0,Dammam,70000.0,False
1676,Mercedes,GLB,2020,Other,White,2,1.5674798161793047,0,0,Used,10998.0,Riyadh,255000.0,False
1677,Mercedes,C,2016,Other,White,0,2.0,0,0,Used,99000.0,Dammam,129000.0,False
1678,Kia,Rio,2020,Saudi,White,0,1.4,0,0,Used,300.0,Dammam,57000.0,False
1679,Daihatsu,Terios Ground,2015,Saudi,Red,0,1.5,0,0,Used,98000.0,Dammam,35000.0,False
1681,Hyundai,Sonata,2017,Saudi,White,0,2.5,0,0,Used,154.0,Al-Ahsa,49000.0,False
1682,Mercedes,A,2020,Gulf Arabic,White,2,1.5674798161793047,0,0,Used,12500.0,Riyadh,150000.0,False
1683,Lexus,RX,2015,Saudi,Brown,0,1.5674798161793047,0,0,Used,73000.0,Jeddah,110000.0,False
1684,Toyota,Land Cruiser,2015,Saudi,White,0,4.7,0,0,Used,137000.0,Al-Ahsa,150000.0,False
1685,Ford,Flex,2014,Saudi,White,2,3.5,0,0,Used,128500.0,Qassim,49000.0,False
1686,Toyota,Land Cruiser,2007,Gulf Arabic,White,1,1.5674798161793047,0,1,Used,315.0,Qassim,60000.0,False
1688,Ford,Victoria,2011,Other,Silver,0,1.5674798161793047,0,0,Used,129000.0,Dammam,25000.0,False
1689,Toyota,Corolla,2009,Saudi,White,1,2.5,0,1,Used,360.0,Jeddah,15000.0,False
1690,Mercedes,E,2010,Other,Navy,0,3.5,0,0,Used,168000.0,Jeddah,58000.0,False
1691,Hyundai,H1,2018,Saudi,Silver,2,2.4,0,0,Used,106327.0,Riyadh,61500.0,False
1692,Hyundai,H1,2018,Saudi,Silver,2,2.4,0,0,Used,90706.0,Riyadh,61500.0,False
1693,Mitsubishi,Pajero,2016,Saudi,White,1,3.5,0,0,Used,153042.0,Riyadh,61500.0,False
1694,Hyundai,Sonata,2018,Saudi,Grey,2,2.4,0,0,Used,84655.0,Riyadh,61500.0,False
1699,Chevrolet,Traverse,2016,Saudi,White,2,1.5674798161793047,0,0,Used,56500.0,Tabouk,65000.0,False
1700,Mercedes,GLB,2020,Other,Black,2,1.5674798161793047,0,0,Used,10362.0,Riyadh,219000.0,False
1701,INFINITI,QX,2017,Gulf Arabic,Black,2,2.0,0,0,Used,54000.0,Dammam,70000.0,False
1702,GMC,Yukon,2016,Saudi,Black,0,5.3,0,0,Used,48000.0,Dammam,145000.0,False
1703,Toyota,Land Cruiser,2016,Saudi,White,0,5.7,0,0,Used,1900.0,Jeddah,255000.0,False
1704,GMC,Sierra,2018,Saudi,Another Color,2,5.3,0,0,Used,61000.0,Dammam,145000.0,False
1705,Lexus,ES,2017,Other,White,0,3.5,0,0,Used,62000.0,Riyadh,136000.0,False
1706,Ford,Expedition,2018,Other,Another Color,0,3.5,0,0,Used,103458.0,Riyadh,186000.0,False
1707,Dodge,Charger,2016,Other,Grey,0,5.7,0,0,Used,123000.0,Riyadh,109000.0,False
1708,Pontiac,Bonneville,1978,Saudi,White,0,1.5674798161793047,0,0,Used,240000.0,Qurayyat,25000.0,False
1709,Toyota,Prado,2016,Saudi,Grey,0,1.5674798161793047,0,0,Used,174000.0,Al-Medina,120000.0,False
1711,MG,5,2020,Saudi,White,2,1.5,0,0,Used,41000.0,Al-Ahsa,988.0,False
1712,Lexus,IS,2016,Other,White,0,2.0,0,0,Used,96000.0,Dammam,108000.0,False
1713,Kia,Rio,2008,Saudi,Blue,2,1.0,0,1,Used,323880.0,Jeddah,9000.0,False
1714,Ford,Victoria,1997,Saudi,Green,0,4.8,0,0,Used,377.0,Dammam,12000.0,False
1715,Chrysler,C300,2013,Saudi,White,0,1.0,0,0,Used,220.0,Dammam,42000.0,False
1716,Mercedes,S,2013,Saudi,White,0,3.0,0,0,Used,110000.0,Dammam,113000.0,False
1717,Ford,Explorer,2016,Other,White,0,3.5,0,0,Used,128644.0,Riyadh,118000.0,False
1718,Dodge,Charger,2017,Other,Grey,1,5.7,0,0,Used,141000.0,Riyadh,108000.0,False
1719,Chevrolet,Tahoe,2017,Other,Another Color,1,6.2,0,0,Used,105920.0,Riyadh,149000.0,False
1720,Mazda,CX3,2019,Gulf Arabic,Navy,2,2.0,0,0,Used,40301.0,Riyadh,61500.0,False
1721,Honda,Civic,2017,Saudi,White,2,1.6,0,0,Used,20258.0,Riyadh,61500.0,False
1722,Honda,HRV,2021,Saudi,Grey,2,1.8,0,0,Used,6018.0,Riyadh,62000.0,False
1723,Hyundai,Sonata,2019,Saudi,Grey,2,2.4,0,0,Used,113057.0,Riyadh,62500.0,False
1724,Chrysler,300,2017,Other,White,1,3.6,0,0,Used,108828.0,Riyadh,94000.0,False
1725,Chevrolet,Camaro,2016,Other,Blue,0,3.6,0,0,Used,118993.0,Riyadh,107000.0,False
1726,Mercedes,C,2015,Other,White,0,2.0,0,0,Used,51201.0,Riyadh,119000.0,False
1727,Mercedes,C,2017,Other,Grey,0,2.0,0,0,Used,62000.0,Riyadh,186000.0,False
1728,Land Rover,Range Rover,2016,Other,White,0,5.0,0,0,Used,101839.0,Riyadh,220000.0,False
1729,Mercedes,E,2017,Other,Grey,0,3.4,0,0,Used,72000.0,Riyadh,178000.0,False
1730,Ford,Explorer,2013,Other,White,0,3.5,0,0,Used,111251.0,Riyadh,74000.0,False
1731,Toyota,Innova,2013,Saudi,Silver,0,1.5674798161793047,0,0,Used,286000.0,Al-Medina,38000.0,False
1733,Ford,Mustang,2018,Other,Navy,0,2.3,0,0,Used,79000.0,Dammam,122000.0,False
1734,Chevrolet,Tahoe,2016,Other,White,0,5.3,0,0,Used,149000.0,Dammam,149000.0,False
1735,Dodge,Durango,2011,Saudi,Grey,0,1.5674798161793047,0,0,Used,199000.0,Riyadh,40000.0,False
1737,Chevrolet,Camaro,2018,Other,Black,0,3.6,0,0,Used,118000.0,Dammam,119000.0,False
1739,Chevrolet,Cruze,2013,Saudi,White,2,1.5674798161793047,0,0,Used,120000.0,Makkah,18000.0,False
1740,Toyota,Hilux,2015,Saudi,White,0,2.7,0,1,Used,234000.0,Jazan,56000.0,False
1742,Ford,Victoria,2001,Saudi,Oily,0,4.6,0,0,Used,399249.0,Riyadh,3000.0,False
1743,GMC,Yukon,2014,Saudi,Bronze,1,5.3,0,0,Used,235000.0,Dammam,72000.0,False
1745,Toyota,Rav4,2017,Saudi,White,1,2.5,0,0,Used,162000.0,Jeddah,60000.0,False
1746,Mercedes,CLA,2020,Other,White,2,1.5674798161793047,0,0,Used,10000.0,Riyadh,195000.0,False
1748,Chrysler,C300,2016,Other,White,0,3.5,0,0,Used,83000.0,Dammam,86000.0,False
1749,Toyota,Hilux,2016,Saudi,White,1,2.7,0,1,Used,156495.0,Riyadh,62500.0,False
1750,Toyota,Innova,2017,Saudi,White,2,2.7,0,0,Used,203312.0,Riyadh,62500.0,False
1751,Kia,Sportage,2018,Saudi,Red,2,2.4,0,0,Used,57073.0,Riyadh,63500.0,False
1752,Nissan,Maxima,2016,Saudi,Blue,1,3.5,0,0,Used,100943.0,Riyadh,63500.0,False
1754,Chrysler,S300,2018,Other,Silver,0,3.5,0,0,Used,105000.0,Dammam,112000.0,False
1756,Toyota,Land Cruiser,2018,Saudi,White,0,5.7,0,0,Used,59000.0,Riyadh,275000.0,False
1759,Lexus,ES,2021,Saudi,Grey,1,2.5,0,0,Used,3000.0,Makkah,177000.0,False
1760,Volkswagen,Touareg,2015,Saudi,Brown,1,4.0,0,0,Used,183000.0,Qassim,69000.0,False
1761,GMC,Yukon,2019,Saudi,Red,1,5.3,0,0,Used,60000.0,Makkah,175000.0,False
1762,Toyota,Camry,2020,Saudi,Bronze,0,2.5,0,0,Used,1700.0,Makkah,115000.0,False
1763,Mercedes,C,2019,Gulf Arabic,Black,0,2.0,0,0,Used,15000.0,Makkah,175000.0,False
1764,Chevrolet,Cruze,2013,Saudi,White,2,1.5674798161793047,0,0,Used,120000.0,Taef,18000.0,False
1765,Mercedes,E,2020,Saudi,Grey,0,2.0,0,0,Used,10000.0,Makkah,285000.0,False
1766,Lexus,NX,2018,Saudi,White,2,2.0,0,0,Used,1800.0,Jeddah,161000.0,False
1767,Toyota,Land Cruiser Pickup,2019,Saudi,Brown,0,4.0,0,1,Used,67000.0,Jeddah,95000.0,False
1768,Toyota,Land Cruiser,2019,Gulf Arabic,White,0,4.5,2,0,Used,95000.0,Jeddah,233000.0,False
1769,Lexus,ES,2019,Saudi,White,0,2.5,0,0,Used,16000.0,Jeddah,191000.0,False
1770,Toyota,Rav4,2017,Saudi,Silver,0,2.5,0,0,Used,174000.0,Jeddah,77000.0,False
1771,Hyundai,Sonata,2016,Gulf Arabic,Blue,0,1.5,0,0,Used,73000.0,Tabouk,63000.0,False
1772,Hyundai,H1,2008,Saudi,White,0,1.5674798161793047,0,1,Used,1000.0,Tabouk,17000.0,False
1773,GMC,Suburban,2005,Saudi,Another Color,1,5.3,0,0,Used,420000.0,Dammam,25000.0,False
1776,Chevrolet,Impala,2015,Other,Silver,0,3.6,0,0,Used,169000.0,Al-Ahsa,72000.0,False
1778,Renault,Koleos,2017,Saudi,Black,0,2.5,0,0,Used,103503.0,Riyadh,64000.0,False
1779,Ford,Flex,2013,Saudi,Black,0,3.5,0,0,Used,71927.0,Riyadh,64000.0,False
1780,Toyota,Hilux,2018,Saudi,White,1,2.7,0,1,Used,111362.0,Riyadh,64500.0,False
1781,Toyota,Camry,2017,Saudi,Blue,0,2.5,0,0,Used,215735.0,Riyadh,64500.0,False
1782,Mercedes,S,2019,Gulf Arabic,Black,1,3.5,0,0,Used,80000.0,Riyadh,355000.0,False
1785,Lexus,LX,2020,Saudi,White,0,5.7,0,0,Used,14000.0,Jeddah,420000.0,False
1786,Toyota,Land Cruiser,2018,Saudi,White,0,5.7,0,0,Used,126000.0,Jeddah,260000.0,False
1787,Toyota,Land Cruiser,2019,Saudi,White,0,4.6,0,0,Used,101000.0,Jeddah,260000.0,False
1788,Toyota,Land Cruiser,2019,Saudi,White,0,4.6,0,0,Used,38000.0,Jeddah,248000.0,False
1789,Toyota,Land Cruiser,2019,Saudi,White,0,4.6,0,0,Used,52000.0,Jeddah,248000.0,False
1790,Toyota,Land Cruiser,2020,Saudi,White,0,4.6,0,0,Used,59000.0,Jeddah,248000.0,False
1791,Toyota,Land Cruiser Pickup,2016,Saudi,Another Color,0,4.0,0,1,Used,26000.0,Jeddah,115000.0,False
1792,Hyundai,Tucson,2018,Saudi,Grey,1,2.0,0,0,Used,60000.0,Jeddah,70000.0,False
1793,Hyundai,Sonata,2018,Saudi,Grey,2,2.4,0,0,Used,125000.0,Jeddah,57000.0,False
1794,Hyundai,Elantra,2018,Saudi,Grey,2,1.6,0,0,Used,144000.0,Jeddah,45000.0,False
1795,Toyota,Camry,2014,Saudi,Red,1,2.5,0,0,Used,117000.0,Jeddah,43000.0,False
1796,Hyundai,Accent,2019,Saudi,White,2,1.4,0,0,Used,83000.0,Jeddah,37000.0,False
1797,Toyota,Yaris,2018,Saudi,White,2,1.5,0,0,Used,98000.0,Jeddah,35000.0,False
1798,Toyota,Yaris,2018,Saudi,Grey,2,1.5,0,0,Used,68000.0,Jeddah,35000.0,False
1799,Hyundai,Accent,2018,Saudi,Silver,2,1.4,0,0,Used,96000.0,Jeddah,34000.0,False
1800,Hyundai,Accent,2018,Saudi,White,2,1.4,0,0,Used,127000.0,Jeddah,33000.0,False
1801,Hyundai,Accent,2018,Saudi,White,2,1.4,0,0,Used,120000.0,Jeddah,32000.0,False
1802,Hyundai,Sonata,2019,Saudi,White,2,2.4,0,0,Used,94000.0,Riyadh,58500.0,False
1803,Lexus,UX,2020,Gulf Arabic,White,0,2.0,0,0,Used,10000.0,Dammam,176000.0,False
1804,Mercedes,C,2017,Other,White,0,2.0,0,0,Used,54000.0,Dammam,153000.0,False
1805,Toyota,Land Cruiser,2019,Saudi,White,0,5.7,0,0,Used,6000.0,Dammam,298000.0,False
1806,Hyundai,Elantra,2018,Other,White,2,1.6,2,0,Used,45000.0,Riyadh,54000.0,False
1807,Toyota,Camry,2019,Saudi,White,2,2.5,0,0,Used,124004.0,Riyadh,65000.0,False
1808,Mazda,CX3,2020,Saudi,Blue,2,2.0,0,0,Used,14501.0,Riyadh,66000.0,False
1809,Ford,Taurus,2018,Saudi,Black,2,2.0,0,0,Used,78508.0,Riyadh,65000.0,False
1813,Peugeot,308,2012,Saudi,Navy,2,1.5674798161793047,0,0,Used,290000.0,Jubail,12000.0,False
1817,Honda,Accord,2017,Saudi,Navy,0,3.5,0,0,Used,25400.0,Jeddah,90000.0,False
1818,Lexus,ES,2016,Gulf Arabic,Golden,1,1.6,0,0,Used,12472.0,Dammam,91200.0,False
1819,Nissan,Sunny,2011,Saudi,White,2,1.4,0,0,Used,108000.0,Riyadh,19000.0,False
1820,Chevrolet,Silverado,2019,Saudi,White,0,5.3,0,0,Used,33000.0,Tabouk,170000.0,False
1821,Chevrolet,Silverado,2019,Saudi,White,0,5.3,0,0,Used,33000.0,Tabouk,170000.0,False
1822,Chevrolet,Silverado,2019,Saudi,White,0,5.3,0,0,Used,33000.0,Tabouk,170000.0,False
1825,Ford,Expedition,2016,Gulf Arabic,Black,0,1.5674798161793047,0,0,Used,100000.0,Qassim,98000.0,False
1826,Lexus,ES,2016,Other,White,0,3.5,0,0,Used,103000.0,Jeddah,102000.0,False
1827,Hyundai,Senta fe,2015,Saudi,White,0,1.5674798161793047,0,0,Used,246000.0,Khobar,60000.0,False
1828,Honda,MR-V,2003,Saudi,White,1,1.5674798161793047,0,0,Used,480000.0,Riyadh,17500.0,False
1830,Toyota,Ciocca,2013,Other,Black,0,1.5674798161793047,0,0,Used,53000.0,Riyadh,90000.0,False
1833,Toyota,Land Cruiser,2020,Saudi,White,1,4.0,0,0,Used,10000.0,Jazan,200000.0,False
1834,MG,RX5,2020,Saudi,Silver,0,2.0,0,0,Used,7855.0,Riyadh,65500.0,False
1835,Jeep,Compass,2019,Saudi,Brown,1,2.4,0,0,Used,43834.0,Riyadh,66000.0,False
1836,Ford,Edge,2016,Saudi,Black,2,3.5,0,0,Used,105344.0,Riyadh,66500.0,False
1837,Hyundai,Azera,2016,Saudi,White,0,3.0,0,0,Used,91747.0,Riyadh,66500.0,False
1839,Kia,Carnival,2015,Gulf Arabic,Silver,0,3.3,0,0,Used,34200.0,Al-Ahsa,50000.0,False
1840,Kia,Rio,2019,Saudi,Red,2,1.5674798161793047,0,0,Used,17500.0,Al-Ahsa,37000.0,False
1841,Ford,Marquis,2009,Saudi,Blue,1,4.0,0,0,Used,377000.0,Al-Ahsa,21000.0,False
1842,Hyundai,Sonata,2018,Saudi,White,1,2.4,0,0,Used,78000.0,Riyadh,63000.0,False
1843,Nissan,Z370,2020,Saudi,Grey,0,3.7,0,1,Used,3000.0,Dammam,129000.0,False
1844,Peugeot,Partner,2016,Saudi,White,2,1.6,0,1,Used,114000.0,Dammam,22000.0,False
1845,Chevrolet,Camaro,2017,Other,Red,0,2.0,0,0,Used,81633.0,Riyadh,120000.0,False
1846,Chevrolet,Tahoe,2020,Saudi,Black,1,5.3,0,0,Used,67000.0,Riyadh,176000.0,False
1847,Nissan,Sunny,2018,Saudi,White,1,1.5,0,0,Used,58244.0,Riyadh,30000.0,False
1848,Audi,A8,2016,Saudi,Bronze,0,3.0,0,0,Used,42000.0,Dammam,165000.0,False
1849,Ford,Taurus,2016,Other,White,1,1.5674798161793047,0,0,Used,108000.0,Dammam,79000.0,False
1850,Toyota,Yaris,2018,Saudi,Silver,2,1.5,0,0,Used,134000.0,Jeddah,36000.0,False
1851,Hyundai,Accent,2017,Saudi,White,2,1.4,0,0,Used,91000.0,Riyadh,30000.0,False
1853,Chevrolet,Malibu,2015,Saudi,Red,0,2.4,0,0,Used,175500.0,Khobar,32000.0,False
1857,Toyota,Prado,2011,Saudi,White,2,1.5674798161793047,0,0,Used,263000.0,Khobar,55000.0,False
1859,Ford,Mustang,2019,Other,Red,0,2.3,0,0,Used,52000.0,Riyadh,139000.0,False
1860,Ford,Taurus,2016,Other,White,0,3.5,0,0,Used,91815.0,Riyadh,86000.0,False
1862,Mitsubishi,Pajero,2017,Saudi,White,1,3.5,0,0,Used,161709.0,Riyadh,66500.0,False
1863,Hyundai,Kona,2020,Saudi,White,2,2.0,0,0,Used,10239.0,Riyadh,66500.0,False
1864,Mazda,6,2018,Saudi,Red,2,2.5,0,0,Used,68263.0,Riyadh,66500.0,False
1866,Nissan,Armada,2006,Saudi,Black,0,5.6,0,0,Used,184000.0,Jeddah,30000.0,False
1867,Jaguar,X Type,2006,Saudi,Navy,0,1.5674798161793047,0,0,Used,200000.0,Riyadh,30000.0,False
1868,Chevrolet,Tahoe,2010,Saudi,Silver,0,5.8,0,0,Used,340000.0,Tabouk,40000.0,False
1871,Toyota,Ciocca,2013,Saudi,White,2,5.7,0,0,Used,114000.0,Al-Medina,89000.0,False
1872,Toyota,Yaris,2016,Saudi,White,2,1.4,0,0,Used,128000.0,Dammam,25000.0,False
1873,Toyota,Hiace,2017,Saudi,White,2,2.7,0,1,Used,555555.0,Riyadh,73000.0,False
1874,Kia,Rio,2016,Saudi,White,2,1.4,0,0,Used,237000.0,Dammam,21000.0,False
1875,Ford,Taurus,2015,Other,Brown,0,3.5,0,0,Used,104000.0,Dammam,74000.0,False
1876,Toyota,Ciocca,2015,Saudi,Silver,1,5.7,0,0,Used,85000.0,Dammam,125000.0,False
1877,Ford,Expedition,2013,Saudi,Black,2,5.4,0,0,Used,84000.0,Dammam,72000.0,False
1878,Kia,Sportage,2016,Other,White,2,2.0,2,0,Used,55000.0,Riyadh,68000.0,False
1880,GMC,Yukon,2008,Saudi,Black,1,1.6,0,0,Used,250000.0,Riyadh,22000.0,False
1881,Cadillac,CT-S,2011,Saudi,Another Color,0,3.0,0,0,Used,101000.0,Yanbu,40000.0,False
1882,Toyota,Previa,2004,Other,Another Color,1,1.0,0,0,Used,300.0,Dammam,12000.0,False
1883,Mazda,6,2020,Saudi,White,2,1.5674798161793047,0,0,Used,78000.0,Riyadh,76000.0,False
1886,Chevrolet,Lumina,2008,Saudi,Black,1,3.6,0,0,Used,205000.0,Dammam,12000.0,False
1887,Chrysler,C300,2005,Saudi,Black,0,1.5674798161793047,0,0,Used,275000.0,Dammam,18000.0,False
1888,Toyota,Camry,2017,Gulf Arabic,White,1,2.5,0,0,Used,119550.0,Riyadh,66500.0,False
1889,Toyota,Furniture,2015,Saudi,Black,2,2.7,0,0,Used,164277.0,Riyadh,66500.0,False
1890,Ford,Expedition,2013,Saudi,Grey,0,5.4,0,1,Used,225299.0,Riyadh,66587.0,False
1891,Hyundai,Sonata,2019,Saudi,White,2,2.4,0,0,Used,49515.0,Riyadh,68000.0,False
1892,Nissan,Bus Urvan,2010,Gulf Arabic,White,0,2.7,0,1,Used,2012.0,Dammam,14500.0,False
1893,Chevrolet,Suburban,2016,Saudi,Golden,0,6.2,0,0,Used,156000.0,Dammam,290000.0,False
1895,Ford,Expedition,2013,Other,Grey,2,5.4,0,0,Used,121000.0,Riyadh,40000.0,False
1896,Mitsubishi,Pajero,2016,Gulf Arabic,Another Color,0,3.8,0,0,Used,132000.0,Aseer,63000.0,False
1897,Chevrolet,Malibu,2013,Saudi,White,0,3.6,0,0,Used,177000.0,Dammam,30000.0,False
1898,Hyundai,Elantra,2019,Saudi,White,2,1.6,0,0,Used,102000.0,Dammam,48000.0,False
1899,Chevrolet,Impala,2018,Saudi,Black,2,3.6,0,0,Used,52000.0,Riyadh,75000.0,False
1900,Mercedes,S,2018,Saudi,White,0,4.5,0,0,Used,83000.0,Jeddah,315000.0,False
1901,Chevrolet,Camaro,2017,Other,Red,0,6.2,0,0,Used,116000.0,Dammam,129000.0,False
1902,Ford,Taurus,2018,Saudi,Another Color,2,3.5,0,0,Used,63000.0,Jeddah,80000.0,False
1903,Toyota,Ciocca,2016,Saudi,White,1,5.7,0,0,Used,92000.0,Dammam,108000.0,False
1904,Ford,Taurus,2017,Saudi,Silver,2,3.5,0,0,Used,132000.0,Dammam,65000.0,False
1905,Chevrolet,Impala,2014,Saudi,White,1,3.6,0,0,Used,181000.0,Riyadh,60000.0,False
1906,Ford,Taurus,2015,Saudi,White,1,2.5,0,0,Used,172000.0,Jeddah,52000.0,False
1908,Toyota,Furniture,2015,Saudi,White,2,1.5674798161793047,0,0,Used,250000.0,Makkah,55000.0,False
1909,Nissan,Sentra,2018,Gulf Arabic,White,2,1.6,0,0,Used,97000.0,Al-Ahsa,39000.0,False
1910,Mercedes,ML,2013,Gulf Arabic,Another Color,0,5.5,0,0,Used,140000.0,Riyadh,120000.0,False
1911,GMC,Suburban,2005,Saudi,Black,1,1.5674798161793047,0,0,Used,260000.0,Al-Medina,20000.0,False
1912,GMC,Sierra,2016,Saudi,Silver,0,5.7,0,0,Used,109000.0,Dammam,100000.0,False
1916,Honda,Accord,2016,Gulf Arabic,Grey,2,2.4,0,0,Used,106214.0,Riyadh,67500.0,False
1917,Toyota,Rav4,2017,Saudi,Grey,2,2.5,0,0,Used,235614.0,Riyadh,67500.0,False
1918,Nissan,Altima,2018,Gulf Arabic,White,1,2.5,0,0,Used,48096.0,Riyadh,68000.0,False
1921,Hyundai,Accent,2008,Saudi,White,2,1.6,0,1,Used,250000.0,Qassim,4000.0,False
1922,Lincoln,MKX,2016,Other,White,0,3.7,0,0,Used,99000.0,Dammam,100000.0,False
1923,Fiat,500,2019,Saudi,Black,0,1.4,0,0,Used,19000.0,Dammam,70000.0,False
1924,Chevrolet,Malibu,2013,Saudi,Silver,0,3.6,0,0,Used,165000.0,Dammam,30000.0,False
1925,Chevrolet,Malibu,2016,Saudi,Silver,1,2.5,0,0,Used,203000.0,Dammam,32000.0,False
1926,Changan,CS35,2019,Saudi,Grey,0,1.6,0,0,Used,150000.0,Dammam,40000.0,False
1927,Chevrolet,Camaro,2017,Other,Yellow,0,3.6,0,0,Used,118000.0,Dammam,113000.0,False
1928,Porsche,Macan,2015,Saudi,Another Color,0,3.5,0,0,Used,93000.0,Jeddah,138000.0,False
1929,Mazda,CX9,2015,Saudi,Silver,0,3.7,0,0,Used,260000.0,Dammam,63000.0,False
1930,Toyota,Hiace,2016,Saudi,White,2,2.4,0,1,Used,307000.0,Riyadh,60000.0,False
1931,Toyota,Camry,2018,Saudi,Silver,2,2.5,0,0,Used,109000.0,Qassim,80000.0,False
1937,Hyundai,Senta fe,2014,Saudi,Black,0,1.4,0,0,Used,265000.0,Qassim,52000.0,False
1938,Nissan,Patrol,2020,Saudi,Grey,0,4.0,0,0,Used,26000.0,Riyadh,235000.0,False
1939,Lexus,ES,2007,Saudi,Another Color,0,1.5674798161793047,0,0,Used,250000.0,Al-Namas,25000.0,False
1941,Hyundai,Accent,2015,Saudi,White,2,1.4,0,0,Used,500000.0,Jeddah,22000.0,False
1943,Volkswagen,Passat,2014,Saudi,Brown,2,2.5,0,0,Used,88673.0,Jeddah,50000.0,False
1944,Isuzu,D-MAX,2018,Saudi,White,2,2.5,2,1,Used,203957.0,Riyadh,68500.0,False
1945,Mazda,CX9,2015,Saudi,White,0,3.7,0,0,Used,217162.0,Riyadh,68500.0,False
1946,Kia,Sorento,2016,Saudi,White,0,3.5,0,0,Used,93914.0,Riyadh,68500.0,False
1947,Toyota,Hiace,2017,Saudi,White,2,2.7,0,1,Used,192692.0,Riyadh,68500.0,False
1948,Chevrolet,Tahoe,2007,Saudi,Bronze,1,5.5,0,0,Used,450.0,Jeddah,27500.0,False
1949,Ford,Explorer,2014,Saudi,Black,2,3.6,0,0,Used,158000.0,Riyadh,55000.0,False
1950,Lexus,LX,2015,Saudi,White,0,5.7,0,0,Used,105000.0,Jeddah,213000.0,False
1951,Kia,Cadenza,2016,Other,Another Color,0,3.0,0,0,Used,33212.0,Qassim,66000.0,False
1952,Lexus,ES,2017,Other,White,0,3.5,0,0,Used,69000.0,Dammam,142000.0,False
1953,Lexus,GS,2017,Saudi,Bronze,0,3.5,0,0,Used,80000.0,Dammam,175000.0,False
1954,Rolls-Royce,Ghost,2016,Saudi,Red,0,6.0,0,0,Used,40000.0,Dammam,620000.0,False
